TxnDate,TransactionID,AccountNumber,AccountName,Debit,Credit,Currency
2021-08-29,TXN-20210829-000353,4001,Revenue,0.0,937.1,USD
2021-08-29,TXN-20210829-000353,2200,Sales Tax Payable,0.0,77.31,USD
2021-08-29,TXN-20210829-000353,5000,Cost of Goods Sold,585.58,0.0,USD
2021-08-29,TXN-20210829-000353,1200,Inventory,0.0,585.58,USD
2021-08-30,TXN-20210830-000353,1010,Cash,1384.42,0.0,USD
2021-08-30,TXN-20210830-000353,4001,Revenue,0.0,1278.91,USD
2021-08-30,TXN-20210830-000353,2200,Sales Tax Payable,0.0,105.51,USD
2021-08-30,TXN-20210830-000354,5000,Cost of Goods Sold,754.7,0.0,USD
2021-08-30,TXN-20210830-000354,1200,Inventory,0.0,754.7,USD
2021-09-03,TXN-20210903-000354,1010,Cash,1360.8,0.0,USD
2021-09-03,TXN-20210903-000354,4001,Revenue,0.0,1257.09,USD
2021-09-03,TXN-20210903-000354,2200,Sales Tax Payable,0.0,103.71,USD
2021-09-03,TXN-20210903-000354,5000,Cost of Goods Sold,669.07,0.0,USD
2021-09-03,TXN-20210903-000354,1200,Inventory,0.0,669.07,USD
2021-09-03,TXN-20210903-000354,1010,Cash,797.43,0.0,USD
2021-09-03,TXN-20210903-000354,4001,Revenue,0.0,736.66,USD
2021-09-03,TXN-20210903-000354,2200,Sales Tax Payable,0.0,60.77,USD
2021-09-03,TXN-20210903-000355,5000,Cost of Goods Sold,397.97,0.0,USD
2021-09-03,TXN-20210903-000355,1200,Inventory,0.0,397.97,USD
2021-09-03,TXN-20210903-000355,1100,Accounts Receivable,1260.4,0.0,USD
2021-09-03,TXN-20210903-000355,4001,Revenue,0.0,1164.34,USD
2021-09-03,TXN-20210903-000355,2200,Sales Tax Payable,0.0,96.06,USD
2021-09-03,TXN-20210903-000355,5000,Cost of Goods Sold,619.65,0.0,USD
2021-09-03,TXN-20210903-000355,1200,Inventory,0.0,619.65,USD
2021-09-03,TXN-20210903-000355,1010,Cash,635.82,0.0,USD
2021-09-03,TXN-20210903-000355,1100,Accounts Receivable,0.0,635.82,USD
2021-09-03,TXN-20210903-000355,1200,Inventory,4717.89,0.0,USD
2021-09-03,TXN-20210903-000356,2000,Accounts Payable,0.0,4717.89,USD
2021-09-03,TXN-20210903-000356,2000,Accounts Payable,515.8,0.0,USD
2021-09-03,TXN-20210903-000356,1010,Cash,0.0,515.8,USD
2021-09-03,TXN-20210903-000356,6500,Office Supplies Expense,226.31,0.0,USD
2021-09-03,TXN-20210903-000356,1010,Cash,0.0,226.31,USD
2021-09-04,TXN-20210904-000356,1100,Accounts Receivable,1540.47,0.0,USD
2021-09-04,TXN-20210904-000356,4001,Revenue,0.0,1423.07,USD
2021-09-04,TXN-20210904-000356,2200,Sales Tax Payable,0.0,117.4,USD
2021-09-04,TXN-20210904-000356,5000,Cost of Goods Sold,876.55,0.0,USD
2021-09-04,TXN-20210904-000356,1200,Inventory,0.0,876.55,USD
2021-09-04,TXN-20210904-000357,1010,Cash,1028.99,0.0,USD
2021-09-04,TXN-20210904-000357,4001,Revenue,0.0,950.57,USD
2021-09-04,TXN-20210904-000357,2200,Sales Tax Payable,0.0,78.42,USD
2021-09-04,TXN-20210904-000357,5000,Cost of Goods Sold,563.91,0.0,USD
2021-09-04,TXN-20210904-000357,1200,Inventory,0.0,563.91,USD
2021-09-04,TXN-20210904-000357,1200,Inventory,1664.12,0.0,USD
2021-09-04,TXN-20210904-000357,2000,Accounts Payable,0.0,1664.12,USD
2021-09-05,TXN-20210905-000357,1010,Cash,825.9,0.0,USD
2021-09-05,TXN-20210905-000357,4010,Service Revenue,0.0,825.9,USD
2021-09-05,TXN-20210905-000357,1200,Inventory,830.54,0.0,USD
2021-09-05,TXN-20210905-000358,2000,Accounts Payable,0.0,830.54,USD
2021-09-05,TXN-20210905-000358,6800,Software Subscriptions Expense,646.87,0.0,USD
2021-09-05,TXN-20210905-000358,1010,Cash,0.0,646.87,USD
2021-09-06,TXN-20210906-000358,1100,Accounts Receivable,2137.97,0.0,USD
2021-09-06,TXN-20210906-000358,4001,Revenue,0.0,1975.03,USD
2021-09-06,TXN-20210906-000358,2200,Sales Tax Payable,0.0,162.94,USD
2021-09-06,TXN-20210906-000358,5000,Cost of Goods Sold,1075.67,0.0,USD
2021-09-06,TXN-20210906-000358,1200,Inventory,0.0,1075.67,USD
2021-09-06,TXN-20210906-000358,1010,Cash,998.26,0.0,USD
2021-09-06,TXN-20210906-000358,1100,Accounts Receivable,0.0,998.26,USD
2021-09-09,TXN-20210909-000359,2000,Accounts Payable,1010.25,0.0,USD
2021-09-09,TXN-20210909-000359,1010,Cash,0.0,1010.25,USD
2021-09-10,TXN-20210910-000359,1010,Cash,569.07,0.0,USD
2021-09-10,TXN-20210910-000359,4010,Service Revenue,0.0,569.07,USD
2021-09-10,TXN-20210910-000359,1010,Cash,1016.6,0.0,USD
2021-09-10,TXN-20210910-000359,4010,Service Revenue,0.0,1016.6,USD
2021-09-10,TXN-20210910-000359,1100,Accounts Receivable,1001.11,0.0,USD
2021-09-10,TXN-20210910-000359,4001,Revenue,0.0,924.81,USD
2021-09-10,TXN-20210910-000359,2200,Sales Tax Payable,0.0,76.3,USD
2021-09-10,TXN-20210910-000359,5000,Cost of Goods Sold,490.49,0.0,USD
2021-09-10,TXN-20210910-000360,1200,Inventory,0.0,490.49,USD
2021-09-11,TXN-20210911-000360,1010,Cash,4142.68,0.0,USD
2021-09-11,TXN-20210911-000360,4001,Revenue,0.0,3826.96,USD
2021-09-11,TXN-20210911-000360,2200,Sales Tax Payable,0.0,315.72,USD
2021-09-11,TXN-20210911-000360,5000,Cost of Goods Sold,2102.73,0.0,USD
2021-09-11,TXN-20210911-000360,1200,Inventory,0.0,2102.73,USD
2021-09-11,TXN-20210911-000360,1100,Accounts Receivable,313.86,0.0,USD
2021-09-11,TXN-20210911-000360,4010,Service Revenue,0.0,313.86,USD
2021-09-11,TXN-20210911-000360,1010,Cash,1338.7,0.0,USD
2021-09-11,TXN-20210911-000360,4010,Service Revenue,0.0,1338.7,USD
2021-09-11,TXN-20210911-000361,1010,Cash,1272.09,0.0,USD
2021-09-11,TXN-20210911-000361,1100,Accounts Receivable,0.0,1272.09,USD
2021-09-12,TXN-20210912-000361,1100,Accounts Receivable,1445.48,0.0,USD
2021-09-12,TXN-20210912-000361,4001,Revenue,0.0,1335.32,USD
2021-09-12,TXN-20210912-000361,2200,Sales Tax Payable,0.0,110.16,USD
2021-09-12,TXN-20210912-000361,5000,Cost of Goods Sold,733.96,0.0,USD
2021-09-12,TXN-20210912-000361,1200,Inventory,0.0,733.96,USD
2021-09-12,TXN-20210912-000361,1010,Cash,1254.42,0.0,USD
2021-09-12,TXN-20210912-000361,4001,Revenue,0.0,1158.82,USD
2021-09-12,TXN-20210912-000361,2200,Sales Tax Payable,0.0,95.6,USD
2021-09-12,TXN-20210912-000362,5000,Cost of Goods Sold,636.94,0.0,USD
2021-09-12,TXN-20210912-000362,1200,Inventory,0.0,636.94,USD
2021-09-12,TXN-20210912-000362,1010,Cash,3034.69,0.0,USD
2021-09-12,TXN-20210912-000362,1100,Accounts Receivable,0.0,3034.69,USD
2021-09-13,TXN-20210913-000362,1010,Cash,1966.56,0.0,USD
2021-09-13,TXN-20210913-000362,4001,Revenue,0.0,1816.68,USD
2021-09-13,TXN-20210913-000362,2200,Sales Tax Payable,0.0,149.88,USD
2021-09-13,TXN-20210913-000362,5000,Cost of Goods Sold,1010.35,0.0,USD
2021-09-13,TXN-20210913-000362,1200,Inventory,0.0,1010.35,USD
2021-09-13,TXN-20210913-000362,1010,Cash,1117.75,0.0,USD
2021-09-13,TXN-20210913-000363,4001,Revenue,0.0,1032.56,USD
2021-09-13,TXN-20210913-000363,2200,Sales Tax Payable,0.0,85.19,USD
2021-09-13,TXN-20210913-000363,5000,Cost of Goods Sold,550.8,0.0,USD
2021-09-13,TXN-20210913-000363,1200,Inventory,0.0,550.8,USD
2021-09-13,TXN-20210913-000363,1010,Cash,992.09,0.0,USD
2021-09-13,TXN-20210913-000363,1100,Accounts Receivable,0.0,992.09,USD
2021-09-13,TXN-20210913-000363,6500,Office Supplies Expense,433.33,0.0,USD
2021-09-13,TXN-20210913-000363,1010,Cash,0.0,433.33,USD
2021-09-16,TXN-20210916-000363,1010,Cash,897.81,0.0,USD
2021-09-16,TXN-20210916-000363,4010,Service Revenue,0.0,897.81,USD
2021-09-16,TXN-20210916-000364,1010,Cash,1021.53,0.0,USD
2021-09-16,TXN-20210916-000364,4001,Revenue,0.0,943.68,USD
2021-09-16,TXN-20210916-000364,2200,Sales Tax Payable,0.0,77.85,USD
2021-09-16,TXN-20210916-000364,5000,Cost of Goods Sold,562.16,0.0,USD
2021-09-16,TXN-20210916-000364,1200,Inventory,0.0,562.16,USD
2021-09-16,TXN-20210916-000364,1100,Accounts Receivable,770.3,0.0,USD
2021-09-16,TXN-20210916-000364,4001,Revenue,0.0,711.59,USD
2021-09-16,TXN-20210916-000364,2200,Sales Tax Payable,0.0,58.71,USD
2021-09-16,TXN-20210916-000364,5000,Cost of Goods Sold,381.15,0.0,USD
2021-09-16,TXN-20210916-000364,1200,Inventory,0.0,381.15,USD
2021-09-16,TXN-20210916-000365,1010,Cash,1714.12,0.0,USD
2021-09-16,TXN-20210916-000365,1100,Accounts Receivable,0.0,1714.12,USD
2021-09-17,TXN-20210917-000365,1100,Accounts Receivable,3177.69,0.0,USD
2021-09-17,TXN-20210917-000365,4001,Revenue,0.0,2935.51,USD
2021-09-17,TXN-20210917-000365,2200,Sales Tax Payable,0.0,242.18,USD
2021-09-17,TXN-20210917-000365,5000,Cost of Goods Sold,1598.55,0.0,USD
2021-09-17,TXN-20210917-000365,1200,Inventory,0.0,1598.55,USD
2021-09-18,TXN-20210918-000365,1010,Cash,583.28,0.0,USD
2021-09-18,TXN-20210918-000365,1100,Accounts Receivable,0.0,583.28,USD
2021-09-18,TXN-20210918-000365,1200,Inventory,1547.22,0.0,USD
2021-09-18,TXN-20210918-000366,2000,Accounts Payable,0.0,1547.22,USD
2021-09-19,TXN-20210919-000366,1010,Cash,1252.68,0.0,USD
2021-09-19,TXN-20210919-000366,4001,Revenue,0.0,1157.21,USD
2021-09-19,TXN-20210919-000366,2200,Sales Tax Payable,0.0,95.47,USD
2021-09-19,TXN-20210919-000366,5000,Cost of Goods Sold,719.39,0.0,USD
2021-09-19,TXN-20210919-000366,1200,Inventory,0.0,719.39,USD
2021-09-19,TXN-20210919-000366,1010,Cash,1055.59,0.0,USD
2021-09-19,TXN-20210919-000366,4001,Revenue,0.0,975.14,USD
2021-09-19,TXN-20210919-000366,2200,Sales Tax Payable,0.0,80.45,USD
2021-09-19,TXN-20210919-000366,5000,Cost of Goods Sold,579.32,0.0,USD
2021-09-19,TXN-20210919-000367,1200,Inventory,0.0,579.32,USD
2021-09-19,TXN-20210919-000367,1100,Accounts Receivable,1785.27,0.0,USD
2021-09-19,TXN-20210919-000367,4010,Service Revenue,0.0,1785.27,USD
2021-09-19,TXN-20210919-000367,1010,Cash,795.05,0.0,USD
2021-09-19,TXN-20210919-000367,1100,Accounts Receivable,0.0,795.05,USD
2021-09-20,TXN-20210920-000367,1010,Cash,981.7,0.0,USD
2021-09-20,TXN-20210920-000367,4010,Service Revenue,0.0,981.7,USD
2021-09-23,TXN-20210923-000367,1010,Cash,1892.95,0.0,USD
2021-09-23,TXN-20210923-000367,4001,Revenue,0.0,1748.68,USD
2021-09-23,TXN-20210923-000367,2200,Sales Tax Payable,0.0,144.27,USD
2021-09-23,TXN-20210923-000368,5000,Cost of Goods Sold,1015.67,0.0,USD
2021-09-23,TXN-20210923-000368,1200,Inventory,0.0,1015.67,USD
2021-09-23,TXN-20210923-000368,1200,Inventory,1138.92,0.0,USD
2021-09-23,TXN-20210923-000368,1010,Cash,0.0,1138.92,USD
2021-09-23,TXN-20210923-000368,6600,Marketing Expense,379.84,0.0,USD
2021-09-23,TXN-20210923-000368,1010,Cash,0.0,379.84,USD
2021-09-24,TXN-20210924-000368,1010,Cash,1911.76,0.0,USD
2021-09-24,TXN-20210924-000368,4001,Revenue,0.0,1766.06,USD
2021-09-24,TXN-20210924-000368,2200,Sales Tax Payable,0.0,145.7,USD
2021-09-24,TXN-20210924-000368,5000,Cost of Goods Sold,1029.63,0.0,USD
2021-09-24,TXN-20210924-000369,1200,Inventory,0.0,1029.63,USD
2021-09-24,TXN-20210924-000369,1010,Cash,1033.61,0.0,USD
2021-09-24,TXN-20210924-000369,4001,Revenue,0.0,954.84,USD
2021-09-24,TXN-20210924-000369,2200,Sales Tax Payable,0.0,78.77,USD
2021-09-24,TXN-20210924-000369,5000,Cost of Goods Sold,547.78,0.0,USD
2021-09-24,TXN-20210924-000369,1200,Inventory,0.0,547.78,USD
2021-09-24,TXN-20210924-000369,6600,Marketing Expense,501.22,0.0,USD
2021-09-24,TXN-20210924-000369,1010,Cash,0.0,501.22,USD
2021-09-25,TXN-20210925-000369,1010,Cash,1667.11,0.0,USD
2021-09-25,TXN-20210925-000369,4001,Revenue,0.0,1540.06,USD
2021-09-25,TXN-20210925-000370,2200,Sales Tax Payable,0.0,127.05,USD
2021-09-25,TXN-20210925-000370,5000,Cost of Goods Sold,835.76,0.0,USD
2021-09-25,TXN-20210925-000370,1200,Inventory,0.0,835.76,USD
2021-09-26,TXN-20210926-000370,1010,Cash,1753.13,0.0,USD
2021-09-26,TXN-20210926-000370,4001,Revenue,0.0,1619.52,USD
2021-09-26,TXN-20210926-000370,2200,Sales Tax Payable,0.0,133.61,USD
2021-09-26,TXN-20210926-000370,5000,Cost of Goods Sold,896.68,0.0,USD
2021-09-26,TXN-20210926-000370,1200,Inventory,0.0,896.68,USD
2021-09-26,TXN-20210926-000370,1010,Cash,2989.18,0.0,USD
2021-09-26,TXN-20210926-000370,4001,Revenue,0.0,2761.37,USD
2021-09-26,TXN-20210926-000371,2200,Sales Tax Payable,0.0,227.81,USD
2021-09-26,TXN-20210926-000371,5000,Cost of Goods Sold,1644.6,0.0,USD
2021-09-26,TXN-20210926-000371,1200,Inventory,0.0,1644.6,USD
2021-09-26,TXN-20210926-000371,1010,Cash,2865.78,0.0,USD
2021-09-26,TXN-20210926-000371,4001,Revenue,0.0,2647.37,USD
2021-09-26,TXN-20210926-000371,2200,Sales Tax Payable,0.0,218.41,USD
2021-09-26,TXN-20210926-000371,5000,Cost of Goods Sold,1677.46,0.0,USD
2021-09-26,TXN-20210926-000371,1200,Inventory,0.0,1677.46,USD
2021-09-26,TXN-20210926-000371,6500,Office Supplies Expense,480.42,0.0,USD
2021-09-26,TXN-20210926-000371,1010,Cash,0.0,480.42,USD
2021-09-30,TXN-20210930-000372,1100,Accounts Receivable,2398.18,0.0,USD
2021-09-30,TXN-20210930-000372,4001,Revenue,0.0,2215.41,USD
2021-09-30,TXN-20210930-000372,2200,Sales Tax Payable,0.0,182.77,USD
2021-09-30,TXN-20210930-000372,5000,Cost of Goods Sold,1167.69,0.0,USD
2021-09-30,TXN-20210930-000372,1200,Inventory,0.0,1167.69,USD
2021-09-30,TXN-20210930-000372,1200,Inventory,1172.0,0.0,USD
2021-09-30,TXN-20210930-000372,2000,Accounts Payable,0.0,1172.0,USD
2021-09-30,TXN-20210930-000372,2000,Accounts Payable,697.36,0.0,USD
2021-09-30,TXN-20210930-000372,1010,Cash,0.0,697.36,USD
2021-09-30,TXN-20210930-000372,6600,Marketing Expense,373.7,0.0,USD
2021-09-30,TXN-20210930-000373,1010,Cash,0.0,373.7,USD
2021-10-01,TXN-20211001-000373,1010,Cash,1596.43,0.0,USD
2021-10-01,TXN-20211001-000373,1100,Accounts Receivable,0.0,1596.43,USD
2021-10-02,TXN-20211002-000373,1100,Accounts Receivable,1590.82,0.0,USD
2021-10-02,TXN-20211002-000373,4001,Revenue,0.0,1469.58,USD
2021-10-02,TXN-20211002-000373,2200,Sales Tax Payable,0.0,121.24,USD
2021-10-02,TXN-20211002-000373,5000,Cost of Goods Sold,776.25,0.0,USD
2021-10-02,TXN-20211002-000373,1200,Inventory,0.0,776.25,USD
2021-10-02,TXN-20211002-000373,1010,Cash,1144.5,0.0,USD
2021-10-02,TXN-20211002-000373,4010,Service Revenue,0.0,1144.5,USD
2021-10-02,TXN-20211002-000374,1010,Cash,1023.79,0.0,USD
2021-10-02,TXN-20211002-000374,1100,Accounts Receivable,0.0,1023.79,USD
2021-10-02,TXN-20211002-000374,2000,Accounts Payable,1587.12,0.0,USD
2021-10-02,TXN-20211002-000374,1010,Cash,0.0,1587.12,USD
2021-10-03,TXN-20211003-000374,1010,Cash,538.89,0.0,USD
2021-10-03,TXN-20211003-000374,4010,Service Revenue,0.0,538.89,USD
2021-10-03,TXN-20211003-000374,1200,Inventory,2436.63,0.0,USD
2021-10-03,TXN-20211003-000374,2000,Accounts Payable,0.0,2436.63,USD
2021-10-03,TXN-20211003-000374,2000,Accounts Payable,1147.06,0.0,USD
2021-10-03,TXN-20211003-000374,1010,Cash,0.0,1147.06,USD
2021-10-04,TXN-20211004-000375,1010,Cash,2453.7,0.0,USD
2021-10-04,TXN-20211004-000375,4001,Revenue,0.0,2266.7,USD
2021-10-04,TXN-20211004-000375,2200,Sales Tax Payable,0.0,187.0,USD
2021-10-04,TXN-20211004-000375,5000,Cost of Goods Sold,1220.14,0.0,USD
2021-10-04,TXN-20211004-000375,1200,Inventory,0.0,1220.14,USD
2021-10-04,TXN-20211004-000375,6500,Office Supplies Expense,192.83,0.0,USD
2021-10-04,TXN-20211004-000375,1010,Cash,0.0,192.83,USD
2021-10-07,TXN-20211007-000375,1100,Accounts Receivable,984.8,0.0,USD
2021-10-07,TXN-20211007-000375,4001,Revenue,0.0,909.75,USD
2021-10-07,TXN-20211007-000375,2200,Sales Tax Payable,0.0,75.05,USD
2021-10-07,TXN-20211007-000376,5000,Cost of Goods Sold,516.46,0.0,USD
2021-10-07,TXN-20211007-000376,1200,Inventory,0.0,516.46,USD
2021-10-07,TXN-20211007-000376,1010,Cash,612.99,0.0,USD
2021-10-07,TXN-20211007-000376,1100,Accounts Receivable,0.0,612.99,USD
2021-10-08,TXN-20211008-000376,1100,Accounts Receivable,989.51,0.0,USD
2021-10-08,TXN-20211008-000376,4001,Revenue,0.0,914.1,USD
2021-10-08,TXN-20211008-000376,2200,Sales Tax Payable,0.0,75.41,USD
2021-10-08,TXN-20211008-000376,5000,Cost of Goods Sold,520.6,0.0,USD
2021-10-08,TXN-20211008-000376,1200,Inventory,0.0,520.6,USD
2021-10-08,TXN-20211008-000376,1100,Accounts Receivable,2289.51,0.0,USD
2021-10-08,TXN-20211008-000377,4001,Revenue,0.0,2115.02,USD
2021-10-08,TXN-20211008-000377,2200,Sales Tax Payable,0.0,174.49,USD
2021-10-08,TXN-20211008-000377,5000,Cost of Goods Sold,1311.59,0.0,USD
2021-10-08,TXN-20211008-000377,1200,Inventory,0.0,1311.59,USD
2021-10-08,TXN-20211008-000377,1010,Cash,1069.66,0.0,USD
2021-10-08,TXN-20211008-000377,4001,Revenue,0.0,988.14,USD
2021-10-08,TXN-20211008-000377,2200,Sales Tax Payable,0.0,81.52,USD
2021-10-08,TXN-20211008-000377,5000,Cost of Goods Sold,596.16,0.0,USD
2021-10-08,TXN-20211008-000377,1200,Inventory,0.0,596.16,USD
2021-10-08,TXN-20211008-000377,1010,Cash,2289.86,0.0,USD
2021-10-08,TXN-20211008-000378,1100,Accounts Receivable,0.0,2289.86,USD
2021-10-08,TXN-20211008-000378,1200,Inventory,1070.97,0.0,USD
2021-10-08,TXN-20211008-000378,2000,Accounts Payable,0.0,1070.97,USD
2021-10-08,TXN-20211008-000378,2000,Accounts Payable,674.88,0.0,USD
2021-10-08,TXN-20211008-000378,1010,Cash,0.0,674.88,USD
2021-10-09,TXN-20211009-000378,1010,Cash,1143.22,0.0,USD
2021-10-09,TXN-20211009-000378,4010,Service Revenue,0.0,1143.22,USD
2021-10-10,TXN-20211010-000378,1100,Accounts Receivable,3381.81,0.0,USD
2021-10-10,TXN-20211010-000378,4001,Revenue,0.0,3124.07,USD
2021-10-10,TXN-20211010-000378,2200,Sales Tax Payable,0.0,257.74,USD
2021-10-10,TXN-20211010-000379,5000,Cost of Goods Sold,1723.36,0.0,USD
2021-10-10,TXN-20211010-000379,1200,Inventory,0.0,1723.36,USD
2021-10-10,TXN-20211010-000379,1100,Accounts Receivable,3049.6,0.0,USD
2021-10-10,TXN-20211010-000379,4001,Revenue,0.0,2817.18,USD
2021-10-10,TXN-20211010-000379,2200,Sales Tax Payable,0.0,232.42,USD
2021-10-10,TXN-20211010-000379,5000,Cost of Goods Sold,1617.87,0.0,USD
2021-10-10,TXN-20211010-000379,1200,Inventory,0.0,1617.87,USD
2021-10-10,TXN-20211010-000379,1010,Cash,761.29,0.0,USD
2021-10-10,TXN-20211010-000379,1100,Accounts Receivable,0.0,761.29,USD
2021-10-11,TXN-20211011-000379,1100,Accounts Receivable,1200.8,0.0,USD
2021-10-11,TXN-20211011-000380,4001,Revenue,0.0,1109.28,USD
2021-10-11,TXN-20211011-000380,2200,Sales Tax Payable,0.0,91.52,USD
2021-10-11,TXN-20211011-000380,5000,Cost of Goods Sold,650.78,0.0,USD
2021-10-11,TXN-20211011-000380,1200,Inventory,0.0,650.78,USD
2021-10-11,TXN-20211011-000380,1010,Cash,4024.22,0.0,USD
2021-10-11,TXN-20211011-000380,1100,Accounts Receivable,0.0,4024.22,USD
2021-10-14,TXN-20211014-000380,1100,Accounts Receivable,4032.86,0.0,USD
2021-10-14,TXN-20211014-000380,4001,Revenue,0.0,3725.51,USD
2021-10-14,TXN-20211014-000380,2200,Sales Tax Payable,0.0,307.35,USD
2021-10-14,TXN-20211014-000380,5000,Cost of Goods Sold,2133.16,0.0,USD
2021-10-14,TXN-20211014-000381,1200,Inventory,0.0,2133.16,USD
2021-10-14,TXN-20211014-000381,1200,Inventory,1063.72,0.0,USD
2021-10-14,TXN-20211014-000381,2000,Accounts Payable,0.0,1063.72,USD
2021-10-14,TXN-20211014-000381,2000,Accounts Payable,1357.66,0.0,USD
2021-10-14,TXN-20211014-000381,1010,Cash,0.0,1357.66,USD
2021-10-15,TXN-20211015-000381,1010,Cash,1045.26,0.0,USD
2021-10-15,TXN-20211015-000381,4001,Revenue,0.0,965.6,USD
2021-10-15,TXN-20211015-000381,2200,Sales Tax Payable,0.0,79.66,USD
2021-10-15,TXN-20211015-000381,5000,Cost of Goods Sold,557.48,0.0,USD
2021-10-15,TXN-20211015-000381,1200,Inventory,0.0,557.48,USD
2021-10-15,TXN-20211015-000382,1010,Cash,1429.05,0.0,USD
2021-10-15,TXN-20211015-000382,4010,Service Revenue,0.0,1429.05,USD
2021-10-15,TXN-20211015-000382,1010,Cash,1397.68,0.0,USD
2021-10-15,TXN-20211015-000382,1100,Accounts Receivable,0.0,1397.68,USD
2021-10-15,TXN-20211015-000382,2000,Accounts Payable,1743.89,0.0,USD
2021-10-15,TXN-20211015-000382,1010,Cash,0.0,1743.89,USD
2021-10-16,TXN-20211016-000382,1100,Accounts Receivable,1969.54,0.0,USD
2021-10-16,TXN-20211016-000382,4001,Revenue,0.0,1819.44,USD
2021-10-16,TXN-20211016-000382,2200,Sales Tax Payable,0.0,150.1,USD
2021-10-16,TXN-20211016-000382,5000,Cost of Goods Sold,985.84,0.0,USD
2021-10-16,TXN-20211016-000383,1200,Inventory,0.0,985.84,USD
2021-10-16,TXN-20211016-000383,1100,Accounts Receivable,3220.08,0.0,USD
2021-10-16,TXN-20211016-000383,4001,Revenue,0.0,2974.67,USD
2021-10-16,TXN-20211016-000383,2200,Sales Tax Payable,0.0,245.41,USD
2021-10-16,TXN-20211016-000383,5000,Cost of Goods Sold,1554.29,0.0,USD
2021-10-16,TXN-20211016-000383,1200,Inventory,0.0,1554.29,USD
2021-10-16,TXN-20211016-000383,2000,Accounts Payable,1589.16,0.0,USD
2021-10-16,TXN-20211016-000383,1010,Cash,0.0,1589.16,USD
2021-10-17,TXN-20211017-000383,1010,Cash,417.55,0.0,USD
2021-10-17,TXN-20211017-000383,4010,Service Revenue,0.0,417.55,USD
2021-10-17,TXN-20211017-000384,1010,Cash,643.19,0.0,USD
2021-10-17,TXN-20211017-000384,1100,Accounts Receivable,0.0,643.19,USD
2021-10-17,TXN-20211017-000384,2000,Accounts Payable,1411.55,0.0,USD
2021-10-17,TXN-20211017-000384,1010,Cash,0.0,1411.55,USD
2021-10-18,TXN-20211018-000384,1010,Cash,1101.73,0.0,USD
2021-10-18,TXN-20211018-000384,4001,Revenue,0.0,1017.76,USD
2021-10-18,TXN-20211018-000384,2200,Sales Tax Payable,0.0,83.97,USD
2021-10-18,TXN-20211018-000384,5000,Cost of Goods Sold,579.58,0.0,USD
2021-10-18,TXN-20211018-000384,1200,Inventory,0.0,579.58,USD
2021-10-18,TXN-20211018-000384,1100,Accounts Receivable,2299.94,0.0,USD
2021-10-18,TXN-20211018-000385,4001,Revenue,0.0,2124.66,USD
2021-10-18,TXN-20211018-000385,2200,Sales Tax Payable,0.0,175.28,USD
2021-10-18,TXN-20211018-000385,5000,Cost of Goods Sold,1144.65,0.0,USD
2021-10-18,TXN-20211018-000385,1200,Inventory,0.0,1144.65,USD
2021-10-18,TXN-20211018-000385,6500,Office Supplies Expense,231.33,0.0,USD
2021-10-18,TXN-20211018-000385,1010,Cash,0.0,231.33,USD
2021-10-21,TXN-20211021-000385,1010,Cash,832.17,0.0,USD
2021-10-21,TXN-20211021-000385,4010,Service Revenue,0.0,832.17,USD
2021-10-22,TXN-20211022-000385,1100,Accounts Receivable,625.45,0.0,USD
2021-10-22,TXN-20211022-000385,4001,Revenue,0.0,577.78,USD
2021-10-22,TXN-20211022-000386,2200,Sales Tax Payable,0.0,47.67,USD
2021-10-22,TXN-20211022-000386,5000,Cost of Goods Sold,330.9,0.0,USD
2021-10-22,TXN-20211022-000386,1200,Inventory,0.0,330.9,USD
2021-10-22,TXN-20211022-000386,6800,Software Subscriptions Expense,193.97,0.0,USD
2021-10-22,TXN-20211022-000386,1010,Cash,0.0,193.97,USD
2021-10-23,TXN-20211023-000386,1010,Cash,1247.84,0.0,USD
2021-10-23,TXN-20211023-000386,4010,Service Revenue,0.0,1247.84,USD
2021-10-24,TXN-20211024-000386,1010,Cash,1599.0,0.0,USD
2021-10-24,TXN-20211024-000386,4001,Revenue,0.0,1477.14,USD
2021-10-24,TXN-20211024-000386,2200,Sales Tax Payable,0.0,121.86,USD
2021-10-24,TXN-20211024-000387,5000,Cost of Goods Sold,784.55,0.0,USD
2021-10-24,TXN-20211024-000387,1200,Inventory,0.0,784.55,USD
2021-10-24,TXN-20211024-000387,1100,Accounts Receivable,2601.09,0.0,USD
2021-10-24,TXN-20211024-000387,4001,Revenue,0.0,2402.85,USD
2021-10-24,TXN-20211024-000387,2200,Sales Tax Payable,0.0,198.24,USD
2021-10-24,TXN-20211024-000387,5000,Cost of Goods Sold,1454.48,0.0,USD
2021-10-24,TXN-20211024-000387,1200,Inventory,0.0,1454.48,USD
2021-10-24,TXN-20211024-000387,6600,Marketing Expense,274.24,0.0,USD
2021-10-24,TXN-20211024-000387,1010,Cash,0.0,274.24,USD
2021-10-28,TXN-20211028-000387,1010,Cash,578.92,0.0,USD
2021-10-28,TXN-20211028-000388,4010,Service Revenue,0.0,578.92,USD
2021-10-28,TXN-20211028-000388,1200,Inventory,660.7,0.0,USD
2021-10-28,TXN-20211028-000388,1010,Cash,0.0,660.7,USD
2021-10-29,TXN-20211029-000388,1100,Accounts Receivable,750.11,0.0,USD
2021-10-29,TXN-20211029-000388,4010,Service Revenue,0.0,750.11,USD
2021-10-29,TXN-20211029-000388,1010,Cash,2082.49,0.0,USD
